1.669833970087737096e-01 4.437478823109728797e-07 2.581877953735231964e-15
1.668312806870612952e-01 5.402633721071940821e-07 3.670249074325997440e-15
1.671088422856113753e-01 6.687117701544114318e-07 7.894245885143411746e-15
1.677145894575137741e-01 7.450276363658323081e-07 6.392275026242485821e-15
1.666303402432795788e-01 7.622234264518657587e-07 1.048133649821464278e-14
1.676237326257937199e-01 7.876435967528610407e-07 2.066508135578868566e-14
1.667211108591864221e-01 5.901936333552347815e-07 4.903141362431563541e-15
1.675815242514025749e-01 5.906905204302573051e-07 5.524371898778219257e-15
1.673708307647192861e-01 5.323737104979309716e-07 6.282928749335425654e-15
1.670144630841991495e-01 6.332078505655861597e-07 9.134847986051811999e-15
1.657251185628920709e-01 6.424707925017390360e-07 1.056415476462399598e-14
1.668029120352899353e-01 5.597137371867167440e-07 4.552347511584731196e-15
1.670238882573654715e-01 6.984989862011920192e-07 1.050592039369187383e-14
1.678161028197595050e-01 6.269607529141617099e-07 9.646367474819477326e-15
1.669921728628903368e-01 7.189511951254678235e-07 8.100384057421925406e-15
1.675024064601399743e-01 6.740282068742995318e-07 7.722175836150045155e-15
1.670401246116804128e-01 6.831043986826149994e-07 8.725591045908605714e-15
1.668867418576784611e-01 6.173414383798166372e-07 7.001989632860905124e-15
1.672219850300249722e-01 7.324146312939356750e-07 7.679105877821642858e-15
1.678244697622520432e-01 6.126263221196059750e-07 5.296483219133035400e-15
1.657235305388549407e-01 6.764247284647980170e-07 1.042833503137112808e-14
1.657121875675269806e-01 9.115935115120216258e-07 1.912019943711355505e-14
1.663738454359023899e-01 4.626583865958090202e-07 3.738131278842208204e-15
1.662526852207629469e-01 6.999675378264289233e-07 7.190589996134247046e-15
1.671922883123080628e-01 7.845308832431036157e-07 1.112377098469854896e-14
1.663082367469113088e-01 6.633231768725252176e-07 8.842165115324845780e-15
1.666513997288377735e-01 7.943233975908605602e-07 1.201533594898526382e-14
1.661382557595488529e-01 4.527518709584483076e-07 3.815096944520257954e-15
1.678693445969136333e-01 6.699686063817122036e-07 9.012947901036110656e-15
1.661752545296197037e-01 6.465115723911964708e-07 6.316282420236437898e-15
1.667313111732722508e-01 4.770552154010756244e-07 3.814273254228041779e-15
1.663654889020971805e-01 5.072870621174887321e-07 4.410866616085121209e-15
1.669626630921413057e-01 5.942906269783044764e-07 5.181464874388526596e-15
1.670797219114468213e-01 6.506495963589146304e-07 6.363904378994313506e-15
1.669965741045574825e-01 5.447280995418753727e-07 5.065080971027016121e-15
1.664557994834217625e-01 7.107136911847000188e-07 1.176978822979871763e-14
1.671465053975749460e-01 7.463821915801838438e-07 1.265753455576222696e-14
1.665489653872491704e-01 7.304416484763864874e-07 7.131169507977525867e-15
1.661942179123677699e-01 7.519422646813920039e-07 1.104393858444432441e-14
1.687246534752141203e-01 6.521236615528608775e-07 1.305625509817835192e-14
1.659244107039166694e-01 5.676677862587603227e-07 7.938496596485280465e-15
1.672324151234727552e-01 6.526503987562198703e-07 1.017445120375538267e-14
1.676282945651271228e-01 8.352650263081037317e-07 1.356259447063654384e-14
1.683223997631861923e-01 7.558540158298393312e-07 1.248700109132919056e-14
1.676914444594335973e-01 9.057660661977683366e-07 1.411465061920404703e-14
1.666327810792756492e-01 7.254209463818594302e-07 1.183689715379779416e-14
1.669855804810372324e-01 6.042566805090576555e-07 6.216715488482145431e-15
1.667123388558219288e-01 6.384707972382160041e-07 8.332850127397417398e-15
1.664896410216744338e-01 6.327644539580475366e-07 8.039432457512507896e-15
1.666956523425074665e-01 7.434612403758916885e-07 1.116412199545477367e-14
1.669440387009795135e-01 6.259061061121741950e-07 9.219614696695052135e-15
1.655902728524886736e-01 5.349880597933910404e-07 7.135358660253481017e-15
1.682238546376736144e-01 6.171952955814164118e-07 7.170894598539325440e-15
1.666368977821575947e-01 5.239833691892609386e-07 6.297567990701507045e-15
1.678243879814497186e-01 8.029201692962101449e-07 1.040997419051034238e-14
1.668248040047235481e-01 5.288379487044389049e-07 6.698225300072333850e-15
1.669230876928005924e-01 6.520114395401523334e-07 6.302859524707164690e-15
1.670556296518751205e-01 6.789875425689014183e-07 7.135849828502610470e-15
1.664100705971629790e-01 6.925424493194723157e-07 8.075630330801837449e-15
1.670090473059506198e-01 6.682301917041754940e-07 8.590165383008648989e-15
1.676216931863707682e-01 5.764371062584558276e-07 5.666355729996446200e-15
1.671831306740379497e-01 6.685858647154266971e-07 7.892034899424672381e-15
1.678420426452108816e-01 5.947748323892202981e-07 8.173516191865276829e-15
1.666760581757199822e-01 6.033720646425216119e-07 1.067892259368400558e-14
1.660745703241456317e-01 6.309004405831564285e-07 1.058272966297238367e-14
1.657978421258240465e-01 6.408646490673681953e-07 6.057845224697086571e-15
1.669388654929205018e-01 6.312388619977591025e-07 9.879937494266238488e-15
1.678239954670771861e-01 6.830706698457745536e-07 5.223756506772434123e-15
1.669034641838920419e-01 6.298149710642642633e-07 7.723066524455665583e-15
1.659058673883704593e-01 5.571020601604035694e-07 5.554093557019076512e-15
1.671361509997217887e-01 5.820028426876147122e-07 9.552921880282137962e-15
1.673244871857473837e-01 6.600574211740780399e-07 1.163308965851612653e-14
1.669069976972836211e-01 5.395102197468812459e-07 6.483371521512761480e-15
1.656205549715452641e-01 4.153622835101208857e-07 3.552371857944586463e-15
1.675380655415532882e-01 7.766617492638010654e-07 1.332542372131183665e-14
1.665995752928137175e-01 6.957870090803844473e-07 1.212509624771056357e-14
1.685683169222960132e-01 5.964264543318082717e-07 9.544459489310620547e-15
1.667076194651749554e-01 6.818406413622415995e-07 8.398826121055088004e-15
1.673476817180968579e-01 7.403126291881593669e-07 1.011743299854552849e-14
1.664698102602314989e-01 5.809281437261227411e-07 7.383821510019223622e-15
1.677387425966182788e-01 6.135534145482325803e-07 7.023411316021357178e-15
1.662654984454193241e-01 6.164100609765647241e-07 6.811200791374731902e-15
1.670965034574228847e-01 7.185890053974824080e-07 7.148060173171721376e-15
1.672472983823161397e-01 5.892916619067543235e-07 8.279510459268986488e-15
1.666725334020755234e-01 6.902917649437060507e-07 1.596742187283803349e-14
1.662697206933268224e-01 6.627841916063969937e-07 9.899650344891818555e-15
1.676200563646524644e-01 7.790535399745034692e-07 1.032710689534583313e-14
1.673339570941271004e-01 7.095898202754432283e-07 1.550126587789599071e-14
1.675726582131717712e-01 6.452122468487665455e-07 8.700171242891903435e-15
1.660432836889573216e-01 6.028791110795789708e-07 7.749124568315641501e-15
1.666291344505893279e-01 6.286202420179347096e-07 7.318720799998538029e-15
