2.437567452783142130e+00 1.947996190277277240e-03 6.807264477327789334e-08
2.650184133283255861e+00 1.024072342375459931e-02 6.842818081642528482e-06
2.550272742194444664e+00 6.106048660743584183e-03 4.732400605448429058e-07
2.761208045435068037e+00 5.993201249668988692e-03 6.314340667926558407e-06
2.536133010223724948e+00 7.406801380182757855e-03 2.328552480562005063e-07
2.513568927611602888e+00 5.829018997358178730e-03 1.642270510956751770e-06
2.597060829847078089e+00 5.214635177989387568e-03 5.682210421002689908e-08
2.437941736723770791e+00 6.342951895366612768e-03 5.944197799523919252e-07
2.480779987643806805e+00 1.875451197646968438e-03 1.220994986422160861e-07
2.527453857762134160e+00 3.565746212236223667e-03 5.586646156164376636e-07
2.539244097918774923e+00 7.556834309257301312e-03 1.197922341731102768e-06
2.556141552954951823e+00 9.127077987082813856e-03 7.459005064735448448e-07
2.669531733252009431e+00 9.603958176872186281e-03 1.689479473550886041e-07
2.616405675205333292e+00 8.739666813522175073e-03 1.293495870849913742e-06
2.588141867685923359e+00 4.332814550977082471e-03 2.973929325015676345e-07
2.505240236096583750e+00 2.351325596135790934e-03 1.149266896227949546e-07
2.724969814644563115e+00 1.568982367273542497e-02 2.082626730470638562e-06
2.592933953475073938e+00 5.571289660006216449e-03 2.173193705392789916e-07
2.611783353125525231e+00 6.467962934837102537e-03 7.768110299567148262e-07
2.572241625748996618e+00 7.269455521517122210e-03 5.957894611135089466e-07
2.532649056885274419e+00 2.513293774835695816e-03 9.147563352548111876e-08
2.731199679880035092e+00 6.792790891882385593e-03 1.117877525650200513e-06
2.452737173996127229e+00 3.952178786538913628e-03 1.282366271040173224e-07
2.689419037233134357e+00 7.939342249308282626e-03 3.334375685100811950e-07
2.553027267643454667e+00 2.897374195757967431e-03 1.053180571345345065e-07
2.632974985846459504e+00 6.244966646002594532e-03 3.645161742847278776e-07
2.580946128824456842e+00 3.870721185958037741e-03 1.409442171342397280e-07
2.564175766240755383e+00 5.986073381714015172e-03 1.933400680890169602e-07
2.487945013946735173e+00 5.101931918751281304e-03 1.627130721078597783e-07
2.529465493499220230e+00 2.860599409926641370e-03 1.070987462639055060e-07
2.489617532022388779e+00 1.072446290400303967e-03 1.494967196021825675e-08
2.637773402230608522e+00 7.400837419760427326e-03 6.059689678487626720e-07
2.441903576069661241e+00 1.222792456234779446e-03 2.496748482221401494e-08
2.567220906875952835e+00 4.923738572040776279e-03 2.995175161073924622e-07
2.593193016173043652e+00 3.990537865456380770e-03 4.690377058966031777e-07
2.631838360824702239e+00 1.086068216605177300e-02 2.056943930594477855e-06
2.517851096202463168e+00 1.153134830848986719e-03 1.059014741382968382e-08
2.784225900145003152e+00 8.129788205841750534e-03 5.003724000573700153e-07
2.520136931768963251e+00 3.972960147749807387e-03 1.453989331547719635e-07
2.500960694920891569e+00 5.731699473978074492e-03 1.572905497959389477e-07
2.539896376631603392e+00 3.871878695167069347e-03 1.214046559572747116e-06
