7.939658786528397123e-25 9.117285449247109744e-52 2.668293581605859434e-104
8.240676730461228254e-25 7.649605747759101268e-52 1.693623305081456562e-104
7.911744794342562349e-25 6.691463606110178931e-52 1.959709988548617900e-104
7.921488157499222074e-25 8.804204237326785083e-52 1.926570287371283630e-104
8.271820205920237825e-25 6.787562907586949305e-52 2.257761253944979043e-104
8.364770526880721711e-25 6.697065008927528065e-52 1.025482658712369256e-104
8.180598693236955773e-25 6.929371703302586540e-52 6.387784882258923133e-105
7.882432136902168138e-25 7.938441272018642263e-52 6.711776612009694656e-104
7.904912432513976211e-25 4.311275328776439911e-52 3.536023524450839836e-105
7.901284494880702650e-25 7.800976007320687723e-52 3.260693743404229955e-104
8.168611963804521278e-25 4.959385419855151199e-52 4.652765282492979841e-105
8.381633065493343764e-25 7.183486141025373903e-52 2.104167407324765562e-104
8.066674893773128456e-25 7.812483101812370850e-52 2.565557234416663312e-104
7.845360935340136697e-25 5.436032745587919792e-52 1.083181273904978395e-104
7.872665723331942032e-25 5.911223950597129512e-52 1.404227766603387926e-104
7.786533823770063704e-25 6.516009069254827904e-52 1.106718005057666654e-104
8.092426415547133990e-25 7.358854536780345466e-52 1.947230713566875701e-104
8.383325256622059118e-25 9.811360218379124092e-52 2.893971265938282151e-104
8.369030234706803114e-25 9.677092762147808916e-52 5.760284647359012320e-104
8.330420544049183639e-25 6.244268063366463956e-52 1.571639973996309193e-104
7.972420269366443131e-25 5.826590261931434096e-52 8.818964652132038253e-105
8.244855834432132898e-25 8.675313603151665780e-52 2.006841941355703686e-104
7.984650582115050297e-25 7.959587686981796704e-52 1.896334308667471359e-104
8.160385837276755162e-25 6.534194404887420852e-52 1.783476765728861097e-104
7.507676502561056345e-25 5.975116673234289438e-52 7.405686917015400550e-105
8.157026364719694616e-25 1.159799825869965917e-51 1.615799892882069839e-103
7.866465342716535470e-25 6.069975805833626581e-52 6.491778977989311631e-105
7.885030119927809386e-25 6.680292524182905577e-52 1.049425155811195875e-104
8.034944458182730138e-25 6.999138213011653034e-52 9.589744577940964404e-105
8.107057255887280786e-25 8.202647026622613717e-52 1.545372153750886337e-104
8.052981286640577160e-25 6.389106314868283279e-52 1.223618436746738670e-104
8.365101396851624535e-25 8.046183872315036598e-52 2.271292799423191510e-104
8.251846203646500445e-25 7.445705380708783747e-52 1.145569146787758315e-104
8.162172868171900613e-25 1.227746385436598629e-51 2.815709572845290479e-104
8.172373527333290666e-25 5.227107829225785818e-52 3.574252655061692191e-105
8.154620277395765695e-25 7.468706200936611654e-52 1.565857709971860095e-104
8.114710508670262237e-25 1.015293351611947253e-51 3.429492243593150386e-104
7.871859619080618764e-25 5.054238594158093945e-52 4.644979690508415377e-105
7.895598431080702549e-25 1.584396449863246120e-51 3.057448187442312107e-103
7.506532237653402741e-25 7.319291917554543854e-52 1.489865316260055103e-104
8.103507942295016610e-25 6.075692411706539039e-52 1.036423980165902850e-104
8.713849691111829549e-25 9.414500347527453868e-52 1.569051639358191940e-104
8.207143688108004662e-25 1.069770321733901745e-51 4.242151376035336502e-104
8.478370982390688091e-25 8.942372484202678888e-52 1.625356830190377157e-104
8.119579905366669061e-25 6.448196574169085874e-52 7.612490878892189516e-105
7.332566051134363513e-25 5.849022319114127218e-52 1.121950945085184055e-104
8.369366084963056042e-25 7.219912377139569876e-52 1.087312519777890218e-104
8.257378705004097886e-25 6.908356187861352146e-52 7.048509184787745784e-105
7.813534398693048420e-25 5.358382103057211305e-52 8.562961368710694970e-105
